"id","district_id","name_th","name_en","status","created_on","created_by","updated_on","updated_by"
"2740","346","หนองสามสี","Nong Sam Si","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2741","347","หัวตะพาน","Hua Taphan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2742","347","คำพระ","Kham Phra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2743","347","เค็งใหญ่","Kheng Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2744","347","หนองแก้ว","Nong Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2745","347","โพนเมืองน้อย","Phon Mueang Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2746","347","สร้างถ่อน้อย","Sang Tho Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2747","347","จิกดู่","Chik Du","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2748","347","รัตนวารี","Rattana Wari","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2749","348","อำนาจ","Amnat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2750","348","ดงมะยาง","Dong Mayang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2751","348","เปือย","Pueai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2752","348","ดงบัง","Dong Bang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2753","348","ไร่ขี","Rai Khi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2754","348","แมด","Maet","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2755","348","โคกกลาง","Khok Klang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2756","349","บึงกาฬ","Bueng Kan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2757","349","โนนสมบูรณ์","Non Sombun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2758","349","หนองเข็ง","Nong Kheng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2759","349","หอคำ","Ho Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2760","349","หนองเลิง","Nong Loeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2761","349","โคกก่อง","Khok Kong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2762","349","นาสวรรค์","Na Sawan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2763","349","ไคสี","Khai Si","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2764","349","ชัยพร","Chaiyaphon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2765","349","วิศิษฐ์","Wisit","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2766","349","คำนาดี","Kham Na Di","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2767","349","โป่งเปือย","Pong Pueai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2768","350","ศรีชมภู","Si Chomphu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2769","350","ดอนหญ้านาง","Don Ya Nang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2770","350","พรเจริญ","Phon Charoen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2771","350","หนองหัวช้าง","Nong Hua Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2772","350","วังชมภู","Wang Chomphu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2773","350","ป่าแฝก","Pa Faek","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2774","350","ศรีสำราญ","Si Samran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2775","351","โซ่","So","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2776","351","หนองพันทา","Nong Phan Tha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2777","351","ศรีชมภู","Si Chomphu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2778","351","คำแก้ว","Kham Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2779","351","บัวตูม","Bua Tum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2780","351","ถ้ำเจริญ","Tham Charoen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2781","351","เหล่าทอง","Lao Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2782","352","เซกา","Seka","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2783","352","ซาง","Sang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2784","352","ท่ากกแดง","Tha Kok Daeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2785","352","บ้านต้อง","Ban Tong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2786","352","ป่งไฮ","Pong Hai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2787","352","น้ำจั้น","Nam Chan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2788","352","ท่าสะอาด","Tha Sa-at","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2789","352","หนองทุ่ม","Nong Thum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2790","352","โสกก่าม","Sok Kam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2791","353","ปากคาด","Pak Khat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2792","353","หนองยอง","Nong Yong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2793","353","นากั้ง","Na Kang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2794","353","โนนศิลา","Non Sila","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2795","353","สมสนุก","Som Sanuk","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2796","353","นาดง","Na Dong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2797","354","บึงโขงหลง","Bueng Khong Long","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2798","354","โพธิ์หมากแข้ง","Pho Mak Khaeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2799","354","ดงบัง","Dong Bang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2800","354","ท่าดอกคำ","Tha Dok Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2801","355","ศรีวิไล","Si Wilai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2802","355","ชุมภูพร","Chumphu Phon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2803","355","นาแสง","Na Saeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2804","355","นาสะแบง","Na Sabaeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2805","355","นาสิงห์","Na Sing","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2806","356","บุ่งคล้า","Bung Khla","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2807","356","หนองเดิ่น","Nong Doen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2808","356","โคกกว้าง","Khok Kwang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2809","357","หนองบัว","Nong Bua","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2810","357","หนองภัยศูนย์","Nong Phai Sun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2811","357","โพธิ์ชัย","Pho Chai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2812","357","หนองสวรรค์","Nong Sawan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2813","357","หัวนา","Hua Na","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2814","357","บ้านขาม","Ban Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2815","357","นามะเฟือง","Na Mafueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2816","357","บ้านพร้าว","Ban Phrao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2817","357","โนนขมิ้น","Non Khamin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2818","357","ลำภู","Lamphu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2819","357","กุดจิก","Kut Chik","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2820","357","โนนทัน","Non Than","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2821","357","นาคำไฮ","Na Kham Hai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2822","357","ป่าไม้งาม","Pa Mai Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2823","357","หนองหว้า","Nong Wa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2824","358","นากลาง","Na Klang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2825","358","ด่านช้าง","Dan Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2826","358","กุดดินจี่","Kut Din Chi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2827","358","ฝั่งแดง","Fang Daeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2828","358","เก่ากลอย","Kao Kloi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2829","358","โนนเมือง","Non Mueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2830","358","อุทัยสวรรค์","Uthai Sawan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2831","358","ดงสวรรค์","Dong Sawan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2832","358","กุดแห่","Kut Hae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2833","359","โนนสัง","Non Sang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2834","359","บ้านถิ่น","Ban Thin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2835","359","หนองเรือ","Nong Ruea","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2836","359","กุดดู่","Kut Du","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2837","359","บ้านค้อ","Ban Kho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2838","359","โนนเมือง","Non Mueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2839","359","โคกใหญ่","Khok Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2840","359","โคกม่วง","Khok Muang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2841","359","นิคมพัฒนา","Nikhom Phatthana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2842","359","ปางกู่","Pang Ku","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2843","360","เมืองใหม่","Mueang Mai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2844","360","ศรีบุญเรือง","Si Bunrueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2845","360","หนองบัวใต้","Nong Bua Tai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2846","360","กุดสะเทียน","Kut Sathian","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2847","360","นากอก","Na Kok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2848","360","โนนสะอาด","Non Sa-At","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2849","360","ยางหล่อ","Yang Lo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2850","360","โนนม่วง","Non Muang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2851","360","หนองกุงแก้ว","Nong Kung Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2852","360","หนองแก","Nong Kae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2853","360","ทรายทอง","Sai Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2854","360","หันนางาม","Han Na Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2855","361","นาสี","Na Si","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2856","361","บ้านโคก","Ban Khok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2857","361","นาดี","Na Di","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2858","361","นาด่าน","Na Dan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2859","361","ดงมะไฟ","Dong Mafai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2860","361","สุวรรณคูหา","Suwanna Khuha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2861","361","บุญทัน","Bunthan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2862","361","กุดผึ้ง","Kut Phueng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2863","362","นาเหล่า","Na Lao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2864","362","นาแก","Na Kae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2865","362","วังทอง","Wang Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2866","362","วังปลาป้อม","Wang Pla Pom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2867","362","เทพคีรี","Thep Khiri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2868","363","ในเมือง","Nai Mueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2869","363","สำราญ","Samran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2870","363","โคกสี","Khok Si","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2871","363","ท่าพระ","Tha Phra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2872","363","บ้านทุ่ม","Ban Thum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2873","363","เมืองเก่า","Mueang Kao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2874","363","พระลับ","Phra Lap","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2875","363","สาวะถี","Sawathi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2876","363","บ้านหว้า","Ban Wa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2877","363","บ้านค้อ","Ban Kho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2878","363","แดงใหญ่","Daeng Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2879","363","ดอนช้าง","Don Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2880","363","ดอนหัน","Don Han","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2881","363","ศิลา","Sila","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2882","363","บ้านเป็ด","Ban Pet","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2883","363","หนองตูม","Nong Tum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2884","363","บึงเนียม","Bueng Niam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2885","363","โนนท่อน","Non Thon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2886","364","หนองบัว","Nong Bua","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2887","364","ป่าหวายนั่ง","Pa Wai Nang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2888","364","โนนฆ้อง","Non Khong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2889","364","บ้านเหล่า","Ban Lao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2890","364","ป่ามะนาว","Pa Manao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2891","364","บ้านฝาง","Ban Fang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2892","364","โคกงาม","Khok Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2893","365","พระยืน","Phra Yuen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2894","365","พระบุ","Phra Bu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2895","365","บ้านโต้น","Ban Ton","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2896","365","หนองแวง","Nong Waeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2897","365","ขามป้อม","Kham Pom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2898","366","หนองเรือ","Nong Ruea","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2899","366","บ้านเม็ง","Ban Meng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2900","366","บ้านกง","Ban Kong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2901","366","ยางคำ","Yang Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2902","366","จระเข้","Chorakhe","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2903","366","โนนทอง","Non Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2904","366","กุดกว้าง","Kut Kwang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2905","366","โนนทัน","Non Than","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2906","366","โนนสะอาด","Non Sa-At","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2907","366","บ้านผือ","Ban Phue","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2908","367","ชุมแพ","Chum Phae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2909","367","โนนหัน","Non Han","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2910","367","นาหนองทุ่ม","Na Nong Thum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2911","367","โนนอุดม","Non Udom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2912","367","ขัวเรียง","Khua Riang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2913","367","หนองไผ่","Nong Phai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2914","367","ไชยสอ","Chai So","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2915","367","วังหินลาด","Wang Hin Lat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2916","367","นาเพียง","Na Phiang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2917","367","หนองเขียด","Nong Khiat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2918","367","หนองเสาเล้า","Nong Sao Lao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2919","367","โนนสะอาด","Non Sa-At","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2920","368","สีชมพู","Si Chomphu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2921","368","ศรีสุข","Si Suk","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2922","368","นาจาน","Na Chan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2923","368","วังเพิ่ม","Wang Phoem","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2924","368","ซำยาง","Sam Yang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2925","368","หนองแดง","Nong Daeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2926","368","ดงลาน","Dong Lan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2927","368","บริบูรณ์","Boribun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2928","368","บ้านใหม่","Ban Mai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2929","368","ภูห่าน","Phu Han","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2930","369","น้ำพอง","Nam Phong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2931","369","วังชัย","Wang Chai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2932","369","หนองกุง","Nong Kung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2933","369","บัวใหญ่","Bua Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2934","369","สะอาด","Sa-At","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2935","369","ม่วงหวาน","Muang Wan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2936","369","บ้านขาม","Ban Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2937","369","บัวเงิน","Bua Ngoen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2938","369","ทรายมูล","Sai Mun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2939","369","ท่ากระเสริม","Tha Krasoem","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2940","369","พังทุย","Phang Thui","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2941","369","กุดน้ำใส","Kut Nam Sai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2942","370","โคกสูง","Khok Sung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2943","370","บ้านดง","Ban Dong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2944","370","เขื่อนอุบลรัตน์","Khuean Ubonrat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2945","370","นาคำ","Na Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2946","370","ศรีสุขสำราญ","Si Suk Samran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2947","370","ทุ่งโป่ง","Thung Pong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2948","371","หนองโก","Nong Ko","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2949","371","หนองกุงใหญ่","Nong Kung Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2950","371","ห้วยโจด","Huai Chot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2951","371","ห้วยยาง","Huai Yang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2952","371","บ้านฝาง","Ban Fang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2953","371","ดูนสาด","Dun Sat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2954","371","หนองโน","Nong No","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2955","371","น้ำอ้อม","Nam Om","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2956","371","หัวนาคำ","Hua Na Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2957","372","บ้านไผ่","Ban Phai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2958","372","ในเมือง","Nai Mueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2959","372","เมืองเพีย","Mueang Phia","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2960","372","บ้านลาน","Ban Lan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2961","372","แคนเหนือ","Khaen Nuea","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2962","372","ภูเหล็ก","Phu Lek","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2963","372","ป่าปอ","Pa Po","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2964","372","หินตั้ง","Hin Tang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2965","372","หนองน้ำใส","Nong Nam Sai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2966","372","หัวหนอง","Hua Nong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2967","373","เปือยน้อย","Pueai Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2968","373","วังม่วง","Wang Muang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2969","373","ขามป้อม","Kham Pom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2970","373","สระแก้ว","Sa Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2971","374","เมืองพล","Mueang Phon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2972","374","โจดหนองแก","Chot Nong Kae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2973","374","เก่างิ้ว","Kao Ngio","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2974","374","หนองมะเขือ","Nong Makhuea","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2975","374","หนองแวงโสกพระ","Nong Waeng Sok Phra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2976","374","เพ็กใหญ่","Phek Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2977","374","โคกสง่า","Khok Sa-Nga","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2978","374","หนองแวงนางเบ้า","Nong Waeng Nang Bao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2979","374","ลอมคอม","Lom Khom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2980","374","โนนข่า","Non Kha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2981","374","โสกนกเต็น","Sok Nok Ten","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2982","374","หัวทุ่ง","Hua Thung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2983","375","คอนฉิม","Khon Chim","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2984","375","ใหม่นาเพียง","Mai Na Phiang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2985","375","โนนทอง","Non Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2986","375","แวงใหญ่","Waeng Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2987","375","โนนสะอาด","Non Sa-At","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"2988","376","แวงน้อย","Waeng Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
